mission,disposition,disposition_score,fp_flag_nt,fp_flag_ss,fp_flag_co,fp_flag_ec,orbital_period,transit_depth,transit_duration,impact_parameter,signal_to_noise,planet_radius_earth,planet_temp,planet_count_in_system,stellar_temperature,stellar_radius,stellar_mass,stellar_logg
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,4.73360988,0.083,3.605,0.5,23.0,2.4662,979.0,1.0,5496.0,1.75896,0.964,3.93163
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,4.73401,776.2,3.491,0.5,23.0,5.2804710605,1446.0,1.0,5474.0,1.75,1.121,3.99
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,4.73363,0.0973,3.6288,0.5,23.0,5.806780000000001,979.0,1.0,5700.0,1.797,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,39.8642,0.0916,5.808,0.5,23.0,2.9258100000000002,979.0,1.0,5700.0,0.896,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,39.863566,0.0834,5.14,0.39,23.0,2.4702203544000003,979.0,1.0,5133.0,0.78,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,39.93767,0.07,3.491,0.5,23.0,7.5506735148,734.0,1.0,5433.0,5.15,1.35,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,39.8478,776.2,5.21,0.5,23.0,2.4202159074000003,979.0,1.0,5264.0,0.83,0.89,4.56
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,13.86387,776.2,3.491,0.31,23.0,2.5602283590000003,575.0,1.0,4950.0,0.71,0.75,4.61
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,13.85870316,0.126,3.747,0.5,23.0,2.4662,979.0,1.0,4936.0,0.71181,0.811,4.64236
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,13.8636,0.1361,3.2184,0.5,23.0,2.5446700000000004,979.0,1.0,5700.0,0.686,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,13.86383,776.2,3.1992,0.41,23.0,2.4662,979.0,1.0,5700.0,0.68,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,13.864,0.1147,3.00696,0.043,23.0,2.4662,979.0,1.0,4936.0,0.71181,0.811,4.64236
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,13.86375,776.2,3.22,0.34,23.0,2.5922312275,640.0,1.0,5010.0,0.713,0.738,4.6
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,13.86368,776.2,3.491,0.5,23.0,2.5582326427,571.0,1.0,4868.0,0.71,0.7,4.53
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,13.86391,776.2,3.491,0.5,23.0,2.5244167809,979.0,1.0,4877.0,0.692198,0.724359,4.51
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,13.86375,776.2,3.491,0.5,23.0,2.5922357115000003,638.0,1.0,5010.0,0.713,0.738,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.351403,776.2,3.491,0.5,23.0,1.2227474529,979.0,2.0,5741.0,0.922706,0.876863,4.36
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.35161,776.2,4.1592,0.5,23.0,2.0850600000000004,979.0,2.0,5788.0,1.17,0.959,4.224
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.3518,776.2,3.491,0.5,23.0,1.8201654580000002,1309.0,2.0,5775.0,1.25,0.84,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.35185,0.01184,3.6,0.5,23.0,1.41246,979.0,2.0,5700.0,1.275,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.35232,776.2,3.491,0.5,23.0,1.1841077039,1019.0,2.0,5832.0,0.884,0.83,4.43
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.35117,776.2,3.38,0.633,23.0,1.9001695465000001,1309.0,2.0,5730.0,1.23,0.88,4.15
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.3518,776.2,3.192,0.309,23.0,1.8201623192,979.0,2.0,5775.0,1.25,0.84,4.25
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,15.6805,776.2,3.491,0.5,23.0,2.4662,979.0,2.0,5775.0,1.25,0.84,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,15.6785,776.2,3.491,0.5,23.0,2.4662,979.0,2.0,5775.0,1.25,0.84,4.25
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.817608,776.2,3.491,0.5,23.0,10.425300000000002,1178.0,1.0,5627.0,1.047,1.007,4.4
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.817649,0.8378,3.0744,0.5,23.0,12.555200000000003,979.0,1.0,5700.0,1.288,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.817685,776.2,3.491,0.72,23.0,12.1410830946,1098.0,1.0,5660.0,1.24,1.04,4.27
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.8176015,776.2,3.491,0.5,23.0,2.4662,979.0,1.0,5627.0,1.047,1.007,4.4
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.8176452,0.9178,2.577,0.5,23.0,11.646959074000002,1136.0,1.0,5633.4,1.22,0.959,4.27
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.817681,776.2,2.8896,0.58,23.0,12.555200000000003,979.0,1.0,5700.0,1.33,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,11.390955,1.6232,3.864,0.5,23.0,10.711155000000002,979.0,1.0,5700.0,0.854,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,11.391432,776.2,3.8304,0.2,23.0,11.097900000000001,979.0,1.0,5700.0,0.9,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,11.39109,776.2,3.9048,0.2,23.0,10.55982,719.0,1.0,5027.0,0.828,0.832,4.481
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,11.391,1.3265,3.384,0.108,23.0,2.4662,979.0,1.0,4913.0,0.875936,0.81,4.46161
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,11.391013,776.2,3.491,0.44,23.0,10.6709519044,661.0,1.0,5044.0,0.84,0.89,4.54
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,11.39096852897,1.63377658,3.8062467,0.5,23.0,11.1994924186,667.45,1.0,5027.0,0.875936,0.959,4.51935
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,11.390931,1.361,3.9696,0.378,23.0,10.59345,701.4,1.0,4899.0,0.832,0.863,4.534
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,11.3909311,0.01352,3.97,0.361,23.0,10.447720000000002,701.0,1.0,4920.0,0.824,0.86,4.542
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,11.3909344,776.2,3.491,0.26,23.0,10.8809894146,722.0,1.0,5039.0,0.87,0.89,4.51
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,11.38576954,1.47,4.39,0.5,23.0,2.4662,979.0,1.0,4913.0,0.875936,0.81,4.46161
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,20.272,1.4508,3.14088,0.101,23.0,2.4662,979.0,1.0,5742.0,0.85554,1.026,4.58473
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,20.2730282,1.7182,3.651,0.5,23.0,10.439549255200001,592.0,1.0,5742.0,0.86,0.959,4.58473
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,20.272602,776.2,3.7008,0.47,23.0,11.5463,979.0,1.0,5700.0,0.86,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,20.2729914,1.603,3.8736,0.655,23.0,11.80413,696.0,1.0,5870.0,0.855,0.918,4.538
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,20.272615,776.2,3.491,0.6,23.0,12.061075867300001,619.0,1.0,5657.0,0.88,0.95,4.53
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,20.272992,776.2,3.491,0.5,23.0,2.4662,979.0,1.0,5700.0,1.01,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,20.27285,1.7257,3.8592,0.5,23.0,11.5463,979.0,1.0,5700.0,0.831,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,20.2729861,776.2,3.491,0.5,23.0,2.4662,979.0,1.0,5560.0,0.881,0.831,4.461
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,20.273034,776.2,4.0296,0.702,23.0,12.49915,682.0,1.0,5560.0,0.881,0.831,4.461
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,20.27362337,1.666,3.671,0.5,23.0,2.4662,979.0,1.0,5742.0,0.85554,1.026,4.58473
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,20.273017,776.2,3.491,0.34,23.0,2.4662,979.0,1.0,5657.0,0.88,0.95,4.53
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,4.654879,776.2,3.491,0.5,23.0,2.4662,979.0,1.0,4348.35,0.6694,0.694512,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,4.655335,776.2,3.491,0.5,23.0,0.7189564888000001,979.0,1.0,4547.0,0.687426,0.726778,4.64
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,4.6556782,0.0129,1.89,0.1,23.0,0.8140726662000001,979.0,1.0,4264.0,0.66,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,4.655411,776.2,3.491,0.5,23.0,0.6900615928,979.0,1.0,4348.35,0.6694,0.694512,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,1.29160335703,0.1566796,1.3077871,0.5,23.0,2.4514003338,856.69,2.0,3689.0,0.514745,0.959,4.72452
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,1.291626,0.146,1.381,0.5,23.0,2.4662,979.0,2.0,3689.0,0.514745,0.512437,4.72452
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,1.2916,776.2,3.491,0.39,23.0,2.0301811087,868.0,2.0,3778.0,0.51,0.54,4.75
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,1.291651,776.2,1.1904,0.47,23.0,2.1299,979.0,2.0,5700.0,0.52,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,1.291563,776.2,3.491,0.5,23.0,2.0301811087,979.0,2.0,3676.0,0.513,0.532,4.747
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,1.291505,776.2,3.491,0.5,23.0,1.9601748829000003,979.0,2.0,3842.12,0.491598,0.582006,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,1.291605,0.1817,1.152,0.5,23.0,1.7375500000000001,979.0,2.0,5700.0,0.4,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,1.292,0.1317,1.15296,0.0,23.0,2.4662,979.0,2.0,3689.0,0.514745,0.512437,4.72452
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.443984,776.2,2.1792,0.47,23.0,2.1299,979.0,2.0,5700.0,0.52,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.44425,776.2,3.491,0.5,23.0,1.9401731041000003,979.0,2.0,3676.0,0.513,0.532,4.747
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.44482,776.2,3.491,0.5,23.0,2.0301811087,979.0,2.0,3842.12,0.491598,0.582006,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.44425,0.1686,2.1096,0.5,23.0,1.74876,979.0,2.0,5700.0,0.4,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.444017,776.2,3.491,0.4,23.0,2.0601837769,537.0,2.0,3778.0,0.51,0.54,4.75
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,50.9254,0.1193,4.104,0.5,23.0,2.4774100000000003,979.0,1.0,5700.0,0.702,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,50.92092,776.2,3.491,0.5,23.0,2.5402265802,979.0,1.0,4726.29,0.734626,0.756446,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,7.728578,776.2,3.491,0.5,23.0,2.2902043452000003,979.0,1.0,4752.8,0.679343,0.762669,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,7.72651124,0.087,3.199,0.5,23.0,2.4662,979.0,1.0,4525.0,0.739177,0.71,4.55183
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,7.7285,0.1233,2.904,0.5,23.0,2.16353,979.0,1.0,5700.0,0.589,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,7.727574,776.2,2.8392,0.52,23.0,2.5783000000000005,979.0,1.0,5700.0,0.71,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,7.727283,776.2,3.491,0.41,23.0,2.5302256908,666.0,1.0,4740.0,0.71,0.76,4.62
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,7.728,0.0791,2.83008,0.0,23.0,2.4662,979.0,1.0,4525.0,0.739177,0.71,4.55183
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,8.28176,776.2,4.18,0.5,23.0,2.7202427015,979.0,1.0,6177.0,1.31,1.18,4.28
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,8.28212,0.042,3.491,0.5,23.0,2.3302079028000002,1003.0,1.0,5800.0,1.01,1.01,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,8.28192,0.0481,4.128,0.5,23.0,2.4774100000000003,979.0,1.0,5700.0,1.084,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,8.2824161,0.0453,4.16,0.19,23.0,2.1401908921,979.0,1.0,5615.0,0.92,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,8.282455,776.2,3.491,0.5,23.0,2.1884299883000002,979.0,1.0,5663.0,1.005112,0.935733,4.3
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,8.28246,776.2,3.491,0.5,23.0,2.4402218339000004,1026.0,1.0,5672.0,1.117,0.965,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.185759,776.2,3.491,0.5,23.0,7.6443756628,979.0,1.0,4695.0,0.686484,0.72709,4.68
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.185743,776.2,2.0304,0.14,23.0,7.7349,979.0,1.0,5700.0,0.71,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.185758,1.3112,2.1264,0.5,23.0,7.443440000000001,979.0,1.0,5700.0,0.637,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.185738,776.2,3.491,0.5,23.0,7.160651047100001,716.0,1.0,4526.0,0.675,0.71,4.63
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.185754,776.2,3.491,0.5,23.0,9.120813599,979.0,1.0,4471.38,0.768,0.711514,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.185972,1.263,2.148,0.5,23.0,2.4662,979.0,1.0,4664.8,0.649127,0.74,4.68264
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.185768,1.3002,2.356,0.5,23.0,7.504672383,935.0,1.0,4664.8,0.65,0.959,4.68
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.1857539,776.2,3.491,0.34,23.0,7.5206838502,738.0,1.0,4690.0,0.67,0.69,4.63
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.1857532,776.2,3.491,0.5,23.0,2.4662,979.0,1.0,4471.38,0.768,0.711514,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.186,1.0779,1.77792,0.133,23.0,2.4662,979.0,1.0,4664.8,0.649127,0.74,4.68264
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.185761,776.2,3.491,0.21,23.0,7.5006690678000005,723.0,1.0,4551.0,0.68,0.72,4.63
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,2.2193023,776.2,3.491,0.43,23.0,1.1601055245,769.0,1.0,4009.0,0.59,0.63,4.69
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,2.219315,776.2,3.491,0.5,23.0,1.2201088431000002,979.0,1.0,3903.0,0.612,0.644,4.677
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,2.219405,776.2,3.491,0.5,23.0,1.2801141795000002,979.0,1.0,3993.36,0.590802,0.629589,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,2.21944122,0.04,1.533,0.5,23.0,2.4662,979.0,1.0,3807.0,0.613895,0.59928,4.63951
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,2.219282,776.2,3.491,0.39,23.0,1.2101079537000001,814.0,1.0,4027.0,0.6,0.62,4.68
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,2.219,0.038,1.11792,0.0,23.0,2.4662,979.0,1.0,3807.0,0.613895,0.59928,4.63951
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,2.219225,776.2,1.2696,0.5,23.0,1.3452,979.0,1.0,5700.0,0.63,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,2.219368,0.0432,1.236,0.5,23.0,1.16584,979.0,1.0,5700.0,0.532,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,30.954222,0.1496,3.2832,0.5,23.0,2.4662,979.0,1.0,4040.0,0.598,0.959,4.671
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,30.9542,776.2,3.491,0.5,23.0,2.6602373651,979.0,1.0,3880.0,0.592,0.615,4.686
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,30.96028326,0.202,4.117,0.5,23.0,2.4662,979.0,1.0,3856.0,0.609039,0.595401,4.64359
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,30.953,0.1646,3.23592,0.152,23.0,2.4662,979.0,1.0,3856.0,0.609039,0.595401,4.64359
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,30.956763,776.2,3.491,0.5,23.0,2.6502363636,979.0,1.0,4075.67,0.571015,0.649093,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,30.952606,776.2,3.7608,0.43,23.0,3.0267000000000004,979.0,1.0,5700.0,0.64,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,30.954,0.2117,3.768,0.5,23.0,3.0715400000000006,979.0,1.0,5700.0,0.637,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,30.951524,776.2,3.491,0.39,23.0,2.7602462591,338.0,1.0,4035.0,0.59,0.62,4.69
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,6.413766,776.2,3.491,0.33,23.0,3.0302702729000006,445.0,1.0,3560.0,0.41,0.43,4.85
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,6.413539,776.2,3.491,0.5,23.0,2.6402354742000003,979.0,1.0,3560.7,0.344292,0.436372,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,6.41362,0.553,1.6488,0.5,23.0,2.36531,979.0,1.0,5700.0,0.299,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,6.414,0.4643,1.52112,0.102,23.0,2.4662,979.0,1.0,3471.0,0.4094,0.402051,4.81805
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,6.414008,0.4614,1.6776,0.5,23.0,2.9146000000000005,979.0,1.0,3620.0,0.394,0.959,4.863
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,6.413718,776.2,1.7496,0.36,23.0,2.5783000000000005,979.0,1.0,5700.0,0.35,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,6.413651,776.2,1.68,0.47,23.0,2.9002587107,442.0,1.0,3570.0,0.388,0.39,4.858
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,21.750264,776.2,3.491,0.5,23.0,2.1801944497,979.0,1.0,3654.47,0.402049,0.494727,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,7.38711,0.0882,2.5872,0.5,23.0,1.9169100000000003,979.0,1.0,5700.0,0.625,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,7.38795716,0.077,2.751,0.5,23.0,2.4662,979.0,1.0,4259.0,0.668695,0.666,4.61109
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,7.385655,776.2,3.491,0.4,23.0,1.9701757723,601.0,1.0,4339.0,0.65,0.69,4.66
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,7.385453,776.2,2.6304,0.48,23.0,2.0178000000000003,979.0,1.0,5700.0,0.66,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,7.387066,776.2,3.491,0.5,23.0,1.7955645525000001,979.0,1.0,4396.0,0.588892,0.610472,4.73
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,7.387073,776.2,3.491,0.5,23.0,1.840164098,979.0,1.0,4367.83,0.62115,0.697192,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,7.387,0.0858,2.42208,0.064,23.0,2.4662,979.0,1.0,4259.0,0.668695,0.666,4.61109
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,3.588163,776.2,3.491,0.58,23.0,8.3707466698,809.0,1.0,4575.0,0.66,0.72,4.65
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,3.588158,776.2,2.1888,0.37,23.0,9.080100000000002,979.0,1.0,5700.0,0.75,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,3.588165,776.2,3.491,0.5,23.0,8.660772574500001,979.0,1.0,4387.84,0.676994,0.699933,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,3.5868547125,1.38097583,2.1273101,0.5,23.0,11.4386708843,1057.3,1.0,5036.0,0.980071,0.959,4.37983
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,3.588,1.2649,1.86792,0.073,23.0,2.4662,979.0,1.0,5036.0,0.980071,0.84,4.37983
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,3.588162,1.512,2.3208,0.5,23.0,12.723350000000002,979.0,1.0,5700.0,0.982,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.67556,0.0332,1.8048,0.5,23.0,1.1170765,979.0,1.0,5700.0,0.578,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.675819,776.2,3.491,0.5,23.0,1.4201266311000003,979.0,1.0,4469.51,0.777569,0.711248,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.675814,776.2,3.491,0.5,23.0,1.2032302824,979.0,1.0,4621.0,0.650657,0.686997,4.7
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,8.23981,0.0858,1.512,0.5,23.0,0.66139,979.0,1.0,5700.0,0.215,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,8.239493,776.2,3.491,0.5,23.0,1.0400928339,979.0,1.0,3459.09,0.36001,0.360031,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,40.0603,776.2,6.34,0.5,23.0,2.7002409227,979.0,1.0,5727.0,1.09,0.94,4.33
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,39.91488,0.058,3.491,0.5,23.0,1.8901686571,511.0,1.0,5698.0,0.78,0.8,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,40.062771,0.0565,6.21,0.0,23.0,2.2902043452000003,979.0,1.0,5508.0,0.88,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,2.494161,776.2,3.491,0.5,23.0,1.0619036825000001,979.0,1.0,4528.0,0.64361,0.675067,4.62
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,2.494206,0.0304,1.704,0.5,23.0,1.2218900000000001,979.0,1.0,5700.0,0.663,0.959,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,2.49412,776.2,3.491,0.5,23.0,1.2501115113,979.0,1.0,4356.47,0.744261,0.69563,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,0.369,776.2,3.491,0.5,23.0,1.6511472435,979.0,1.0,5200.0,0.744,0.793,4.62
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,0.369311,776.2,3.491,0.5,23.0,1.7617262707,979.0,1.0,5113.0,0.765322,0.802828,4.5
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,0.3693038,776.2,3.491,0.5,23.0,1.8101614298000002,979.0,1.0,5200.0,0.81,0.84,4.62
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,0.36930571984,0.07556536,1.0027781,0.5,23.0,2.1343759288000004,2008.02,1.0,5129.0,0.755722,0.959,4.61786
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,0.369311,776.2,3.491,0.5,23.0,1.5001364367,979.0,1.0,5200.0,0.81,0.959,4.6
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,0.36931,0.04,1.0,0.4,23.0,1.7001516464000002,2062.0,1.0,5245.0,0.75,0.84,4.61
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,0.3693038,776.2,3.491,0.5,23.0,1.6901536716000003,2223.0,1.0,5120.0,0.7595,0.803,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,6.17998508,776.2,3.491,0.5,23.0,14.573000000000002,979.0,1.0,5700.0,3.85,1.08,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,9.173866,776.2,3.491,0.5,23.0,6.865351734200001,979.0,1.0,5035.0,2.162531,0.984438,3.8
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,9.1720535,0.058,7.169,0.5,23.0,9.029631010600001,1152.0,1.0,4933.0,3.79,0.959,4.438
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,9.172616,776.2,3.491,0.5,23.0,2.4662,979.0,1.0,4840.0,3.85,1.08,3.297
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,9.1751,776.2,3.491,0.848,23.0,14.573000000000002,979.0,1.0,4840.0,3.85,1.08,3.297
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,9.1708,776.2,3.491,0.5,23.0,12.207690000000001,1586.0,1.0,4878.0,4.11,1.19,3.35
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,3.07133,776.2,3.491,0.63,23.0,1.3401195159000001,979.0,4.0,3655.0,0.455,0.461,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,3.0712,0.071,1.22,0.5,23.0,1.3101168477,979.0,4.0,3655.0,0.47,0.51,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,4.8682,0.098,1.62,0.5,23.0,1.4801320796000002,979.0,4.0,3655.0,0.47,0.51,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,4.86784,776.2,3.491,0.64,23.0,1.6031429968000002,979.0,4.0,3655.0,0.455,0.461,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,11.0234,0.19,2.32,0.5,23.0,2.0201802193000002,979.0,4.0,3655.0,0.47,0.51,4.421
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,11.0248821,0.1943,2.917,0.5,23.0,2.4686544295000004,734.0,4.0,3798.0,0.46,0.959,4.77
K2,CONFIRMED,0.334,0.0,0.0,0.0,0.0,11.02454,776.2,3.491,0.37,23.0,2.0031786849,979.0,4.0,3655.0,0.455,0.461,4.421
